2026-04-18 11:31:01.705 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'author': {'email': 'torii@localdomain', 'username': 'torii'}, 'approvals': [{'type': 'All-Approvals', 'description': 'All-Approvals', 'value': '0'}, {'type': 'Verified', 'description': 'Verified', 'value': '0'}, {'type': 'Gatekeeper', 'description': 'Gatekeeper', 'value': '0'}, {'type': 'Patch-Set-Lock', 'description': 'Patch-Set-Lock', 'value': '0'}, {'type': 'Code-Review', 'description': 'Code-Review', 'value': '0'}, {'type': 'Integrated', 'description': 'Integrated', 'value': '0'}, {'type': 'PIT-Verified', 'description': 'PIT-Verified', 'value': '0'}], 'comment': 'Patch Set 1:\n\nactive', 'patchSet': {'number': 1, 'revision': '71ea7ebfa01ffc2f7bb8dc20fd29f3d674db85db', 'parents': ['fc7ada184998abe2a70d750b3cd020d0dd17c053'], 'ref': 'refs/changes/03/3/1', 'uploader': {'email': 'torii@localdomain', 'username': 'torii'}, 'createdOn': 1776500870, 'author': {'email': 'torii@localdomain', 'username': 'torii'}, 'kind': 'REWORK', 'sizeInsertions': 9, 'sizeDeletions': 0}, 'change': {'project': 'libraries/common-utils', 'branch': 'master', 'id': 'I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770', 'number': 3, 'subject': 'fall-1', 'owner': {'email': 'torii@localdomain', 'username': 'torii'}, 'url': 'http://gerrit:8080/g/c/libraries/common-utils/+/3', 'commitMessage': 'fall-1\n\nChange-Id: I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770\n', 'createdOn': 1776500870, 'status': 'NEW'}, 'project': 'libraries/common-utils', 'refName': 'refs/heads/master', 'changeKey': {'id': 'I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770'}, 'type': 'comment-added', 'eventCreatedOn': 1776501061}
2026-04-18 11:31:01.706 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['author', 'approvals', 'comment', 'patchSet', 'change', 'project', 'refName', 'changeKey', 'type', 'eventCreatedOn']
2026-04-18 11:31:01.706 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=comment-added change=3 patch=1 project=libraries/common-utils
2026-04-18 11:31:01.706 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :73   | Submitting change enrichment for change=3
2026-04-18 11:31:01.706 | torri.connection.gerrit        | DEBUG    | _getChange          :280  | Cache hit for key=('3', None)
2026-04-18 11:31:01.707 | torri.gerrit.event_processor   | DEBUG    | _on_enrichment_done :86   | Enrichment done for change=3 has_details=True
2026-04-18 11:31:01.707 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=comment-added change=3 branch=master
2026-04-18 12:03:46.507 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'submitter': {'email': 'torii@localdomain', 'username': 'torii'}, 'refUpdate': {'oldRev': '0000000000000000000000000000000000000000', 'newRev': 'd875c04f3c50974adc18ce2594766def4ed85591', 'refName': 'refs/changes/05/5/1', 'project': 'web/frontend-app'}, 'type': 'ref-updated', 'eventCreatedOn': 1776503026}
2026-04-18 12:03:46.507 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['submitter', 'refUpdate', 'type', 'eventCreatedOn']
2026-04-18 12:03:46.508 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'submitter': {'email': 'torii@localdomain', 'username': 'torii'}, 'refUpdate': {'oldRev': '0000000000000000000000000000000000000000', 'newRev': 'b2e2fdd1cf0e44f000fecd67392e8109c0d1525f', 'refName': 'refs/changes/05/5/meta', 'project': 'web/frontend-app'}, 'type': 'ref-updated', 'eventCreatedOn': 1776503026}
2026-04-18 12:03:46.508 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=ref-updated change= patch= project=web/frontend-app
2026-04-18 12:03:46.508 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :79   | Event has no change number, dispatching directly
2026-04-18 12:03:46.508 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=ref-updated change= branch=
2026-04-18 12:03:46.509 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['submitter', 'refUpdate', 'type', 'eventCreatedOn']
2026-04-18 12:03:46.509 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=ref-updated change= patch= project=web/frontend-app
2026-04-18 12:03:46.509 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :79   | Event has no change number, dispatching directly
2026-04-18 12:03:46.509 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=ref-updated change= branch=
2026-04-18 12:03:46.528 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'uploader': {'email': 'torii@localdomain', 'username': 'torii'}, 'patchSet': {'number': 1, 'revision': 'd875c04f3c50974adc18ce2594766def4ed85591', 'parents': ['b9b51c308742b9096d2f540b41e28107057d47de'], 'ref': 'refs/changes/05/5/1', 'uploader': {'email': 'torii@localdomain', 'username': 'torii'}, 'createdOn': 1776503026, 'author': {'email': 'torii@localdomain', 'username': 'torii'}, 'kind': 'REWORK', 'sizeInsertions': 9, 'sizeDeletions': 0}, 'change': {'project': 'web/frontend-app', 'branch': 'master', 'id': 'I0023d3721a6d33ef1b91f38117c050701304796d', 'number': 5, 'subject': 'test test', 'owner': {'email': 'torii@localdomain', 'username': 'torii'}, 'url': 'http://gerrit:8080/g/c/web/frontend-app/+/5', 'commitMessage': 'test test\n\nChange-Id: I0023d3721a6d33ef1b91f38117c050701304796d\n', 'createdOn': 1776503026, 'status': 'NEW', 'wip': True}, 'project': 'web/frontend-app', 'refName': 'refs/heads/master', 'changeKey': {'id': 'I0023d3721a6d33ef1b91f38117c050701304796d'}, 'type': 'patchset-created', 'eventCreatedOn': 1776503026}
2026-04-18 12:03:46.528 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['uploader', 'patchSet', 'change', 'project', 'refName', 'changeKey', 'type', 'eventCreatedOn']
2026-04-18 12:03:46.528 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=patchset-created change=5 patch=1 project=web/frontend-app
2026-04-18 12:03:46.528 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :73   | Submitting change enrichment for change=5
2026-04-18 12:03:46.529 | torri.connection.gerrit        | DEBUG    | _getChange          :283  | Cache miss or refresh for key=('5', None) refresh=False
2026-04-18 12:03:46.529 | torri.connection.gerrit        | DEBUG    | _getChange          :286  | Network manager state=fetch change=5
2026-04-18 12:03:46.529 | torri.connection.gerrit        | DEBUG    | _getChange          :307  | Fetching and updating change=5 patchset=None
2026-04-18 12:03:46.529 | torri.connection.gerrit        | DEBUG    | _updateChange       :335  | Updating change=5 patchset=None history=['5']
2026-04-18 12:03:46.529 | torri.connection.gerrit        | DEBUG    | query               :225  | Query change=5 attempt=1/3
2026-04-18 12:03:46.530 | torri.connection.gerrit        | DEBUG    | _get                :254  | HTTP GET http://localhost:8087/g/a/changes/5?o=DETAILED_ACCOUNTS&o=CURRENT_REVISION&o=CURRENT_COMMIT&o=CURRENT_FILES&o=LABELS&o=DETAILED_LABELS&o=ALL_REVISIONS
2026-04-18 12:03:46.532 | urllib3.connectionpool         | DEBUG    | _get_conn           :289  | Resetting dropped connection: localhost
2026-04-18 12:03:46.563 | urllib3.connectionpool         | DEBUG    | _make_request       :544  | http://localhost:8087 "GET /g/a/changes/5?o=DETAILED_ACCOUNTS&o=CURRENT_REVISION&o=CURRENT_COMMIT&o=CURRENT_FILES&o=LABELS&o=DETAILED_LABELS&o=ALL_REVISIONS HTTP/1.1" 200 1332
2026-04-18 12:03:46.564 | torri.connection.gerrit        | DEBUG    | _get                :257  | HTTP 200 bytes=4803
2026-04-18 12:03:46.564 | torri.connection.gerrit        | DEBUG    | _get                :254  | HTTP GET http://localhost:8087/g/a/changes/5/revisions/d875c04f3c50974adc18ce2594766def4ed85591/related
2026-04-18 12:03:46.577 | urllib3.connectionpool         | DEBUG    | _make_request       :544  | http://localhost:8087 "GET /g/a/changes/5/revisions/d875c04f3c50974adc18ce2594766def4ed85591/related HTTP/1.1" 200 20
2026-04-18 12:03:46.578 | torri.connection.gerrit        | DEBUG    | _get                :257  | HTTP 200 bytes=20
2026-04-18 12:03:46.578 | torri.connection.gerrit        | DEBUG    | query               :234  | Query success change=5 current_revision=d875c04f3c50974adc18ce2594766def4ed85591 related_count=0
2026-04-18 12:03:46.578 | torri.connection.gerrit        | DEBUG    | _prepareDependencyListFromHttp:323  | Dependencies for change=5 depends_on=None needed_by=[]
2026-04-18 12:03:46.578 | torri.connection.gerrit        | DEBUG    | _updateChange       :364  | Updated change=5 needs=0 needed_by=0
2026-04-18 12:03:46.578 | torri.gerrit.event_processor   | DEBUG    | _on_enrichment_done :86   | Enrichment done for change=5 has_details=True
2026-04-18 12:03:46.578 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=patchset-created change=5 branch=master
2026-04-18 15:42:02.222 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'submitter': {'email': 'torii@localdomain', 'username': 'torii'}, 'refUpdate': {'oldRev': '8a77c9b550b558f2b6df015323e4beeec2f1b508', 'newRev': 'bff82d2dcdab476afc39f3c15a436fa44c6af8d2', 'refName': 'refs/changes/03/3/meta', 'project': 'libraries/common-utils'}, 'type': 'ref-updated', 'eventCreatedOn': 1776516122}
2026-04-18 15:42:02.223 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['submitter', 'refUpdate', 'type', 'eventCreatedOn']
2026-04-18 15:42:02.223 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=ref-updated change= patch= project=libraries/common-utils
2026-04-18 15:42:02.223 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :79   | Event has no change number, dispatching directly
2026-04-18 15:42:02.223 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=ref-updated change= branch=
2026-04-18 15:42:02.247 | torri.kafka.connection         | DEBUG    | get_events          :94   | Received data from kafka with this data {'author': {'email': 'torii@localdomain', 'username': 'torii'}, 'approvals': [{'type': 'All-Approvals', 'description': 'All-Approvals', 'value': '0'}, {'type': 'Verified', 'description': 'Verified', 'value': '0'}, {'type': 'Gatekeeper', 'description': 'Gatekeeper', 'value': '0'}, {'type': 'Patch-Set-Lock', 'description': 'Patch-Set-Lock', 'value': '0'}, {'type': 'Code-Review', 'description': 'Code-Review', 'value': '0'}, {'type': 'Integrated', 'description': 'Integrated', 'value': '0'}, {'type': 'PIT-Verified', 'description': 'PIT-Verified', 'value': '0'}], 'comment': 'Patch Set 1:\n\ntest', 'patchSet': {'number': 1, 'revision': '71ea7ebfa01ffc2f7bb8dc20fd29f3d674db85db', 'parents': ['fc7ada184998abe2a70d750b3cd020d0dd17c053'], 'ref': 'refs/changes/03/3/1', 'uploader': {'email': 'torii@localdomain', 'username': 'torii'}, 'createdOn': 1776500870, 'author': {'email': 'torii@localdomain', 'username': 'torii'}, 'kind': 'REWORK', 'sizeInsertions': 9, 'sizeDeletions': 0}, 'change': {'project': 'libraries/common-utils', 'branch': 'master', 'id': 'I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770', 'number': 3, 'subject': 'fall-1', 'owner': {'email': 'torii@localdomain', 'username': 'torii'}, 'url': 'http://gerrit:8080/g/c/libraries/common-utils/+/3', 'commitMessage': 'fall-1\n\nChange-Id: I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770\n', 'createdOn': 1776500870, 'status': 'NEW'}, 'project': 'libraries/common-utils', 'refName': 'refs/heads/master', 'changeKey': {'id': 'I933e1c8ba05d1a3ad3f60e9b6f42287a695a2770'}, 'type': 'comment-added', 'eventCreatedOn': 1776516122}
2026-04-18 15:42:02.247 | torri.gerrit.event_processor   | DEBUG    | _build_event        :27   | Building event from payload keys=['author', 'approvals', 'comment', 'patchSet', 'change', 'project', 'refName', 'changeKey', 'type', 'eventCreatedOn']
2026-04-18 15:42:02.247 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :64   | Handling event type=comment-added change=3 patch=1 project=libraries/common-utils
2026-04-18 15:42:02.247 | torri.gerrit.event_processor   | DEBUG    | _handle_event       :73   | Submitting change enrichment for change=3
2026-04-18 15:42:02.248 | torri.connection.gerrit        | DEBUG    | _getChange          :280  | Cache hit for key=('3', None)
2026-04-18 15:42:02.248 | torri.gerrit.event_processor   | DEBUG    | _on_enrichment_done :86   | Enrichment done for change=3 has_details=True
2026-04-18 15:42:02.248 | torri.gerrit.event_processor   | DEBUG    | _dispatch_event     :101  | Dispatch event type=comment-added change=3 branch=master
2026-04-18 15:42:41.728 | torri.integration              | INFO     | main                :80   | Received Ctrl+C, stopping
2026-04-18 15:42:41.728 | torri.integration              | INFO     | main                :83   | Total events received: 18
2026-04-18 15:42:41.729 | torri.kafka.connection         | INFO     | shutdown            :124  | Shutting down Kafka client...
2026-04-18 15:42:42.291 | torri.kafka.connection         | INFO     | _close_consumer     :120  | ✓ Consumer closed
